Customer_ID,First name,Last name,date of birth,gender,agree_for_promo,autopay_card,email,MSISDN,Status,customer category,customer_since,region,language,termination_date
5523,Joao,Araujo,1958-10-17,male,No,5725270216476870,joao.arauj58@gmail.com,+55-13-13626226,active,phyzical,2011-02-06,Brasilia,portuguese,----------
5524,Lucas,Almeida,1995-12-30,male,Yes,8506045230383265,luca.almei95@gmail.com,+55-01-01827458,active,phyzical,2022-02-19,Rio-de-Zhaneiro,portuguese,----------
5525,Antonio,Barbosa,1963-08-23,male,No,0058315356733647,anto.barbo63@gmail.com,+55-44-44307787,inactive,phyzical,2015-03-06,San_Paulo,portuguese,2019-08-18
5526,Lucas,Gomes,1952-09-26,male,No,----------,luca.gomes52@gmail.com,+55-65-65734850,active,phyzical,2001-01-21,Rio-de-Zhaneiro,portuguese,----------
5527,Carlos,Rodrigues,1972-01-26,male,No,6388410143352705,carl.rodri72@gmail.com,+55-22-22182100,active,phyzical,2000-07-14,San_Paulo,portuguese,----------
5528,Andriana,Santos,1982-03-27,female,No,7740854436131541,andr.santo82@gmail.com,+55-88-88674270,inactive,phyzical,2002-12-08,San_Paulo,portuguese,2018-02-07
5529,Maria,Gomes,1999-10-11,female,No,1026232586787514,mari.gomes99@gmail.com,+55-20-20158074,active,phyzical,2022-01-26,San_Paulo,portuguese,----------
5530,Maria,Lima,1959-01-19,female,No,8287040623387032,mari.lima59@gmail.com,+55-34-34435023,inactive,phyzical,1999-08-24,San_Paulo,portuguese,2011-06-15
5531,Juliana,Carvalho,2001-01-16,female,Yes,4258411268228182,juli.carva1@gmail.com,+55-28-28706356,active,phyzical,2019-06-21,San_Paulo,portuguese,----------
5532,Carlos,Melo,1992-11-23,male,No,1877006567723618,carl.melo92@gmail.com,+55-72-72140760,active,business,2021-05-31,Brasilia,portuguese,----------
5533,Jose,Costa,2001-10-06,male,No,8515860560867813,jose.costa1@gmail.com,+55-53-53017273,active,phyzical,2019-09-23,San_Paulo,portuguese,----------
5534,Maria,Almeida,1944-07-05,female,No,----------,mari.almei44@gmail.com,+55-78-78384386,inactive,phyzical,2001-07-10,San_Paulo,portuguese,2018-07-14
5535,Fernanda,Melo,1983-06-05,female,Yes,0064843341245457,fern.melo83@gmail.com,+55-54-54232475,inactive,phyzical,2001-01-23,Rio-de-Zhaneiro,english,2003-12-07
5536,Patricia,Santos,1977-10-07,female,No,2127830121148050,patr.santo77@gmail.com,+55-61-61460483,active,business,2021-02-10,San_Paulo,portuguese,----------
5537,Antonio,Martins,1966-04-08,male,No,2323314746168701,anto.marti66@gmail.com,+55-17-17368346,active,phyzical,2008-11-08,San_Paulo,portuguese,----------
5538,Maria,Santos,1992-04-07,female,No,1114070558671011,mari.santo92@gmail.com,+55-11-11252207,active,phyzical,2012-04-13,Rio-de-Zhaneiro,portuguese,----------
5539,Andriana,Almeida,1977-12-23,female,No,----------,andr.almei77@gmail.com,+55-16-16674475,active,business,2006-10-09,Rio-de-Zhaneiro,portuguese,----------
5540,Franciska,Carvalho,2000-01-28,female,Yes,----------,fran.carva0@gmail.com,+55-67-67118225,active,phyzical,2022-01-15,Salvador,portuguese,----------
5541,Marcos,Barbosa,1986-06-27,male,No,8405838833084133,marc.barbo86@gmail.com,+55-55-55131084,active,phyzical,2012-07-07,San_Paulo,portuguese,----------
5542,Andriana,Carvalho,2002-01-26,female,Yes,2682240363203063,andr.carva2@gmail.com,+55-17-17248337,active,phyzical,2021-04-16,San_Paulo,portuguese,----------
5543,Carlos,Costa,1990-09-16,male,Yes,3072458714847231,carl.costa90@gmail.com,+55-44-44227345,active,phyzical,2013-11-30,Rio-de-Zhaneiro,portuguese,----------
5544,Francisco,Ferreira,1989-01-27,male,Yes,2204045061064066,fran.ferre89@gmail.com,+55-00-00251206,active,phyzical,2013-10-03,Rio-de-Zhaneiro,portuguese,----------
5545,Ana,Ribeiro,1956-04-17,female,No,----------,ana.ribei56@gmail.com,+55-76-76842723,active,business,1997-02-13,Salvador,english,----------
5546,Francisco,Melo,1968-09-27,male,No,----------,fran.melo68@gmail.com,+55-18-18270808,active,business,2019-07-25,San_Paulo,english,----------
5547,Maria,Martins,1947-06-12,female,No,2503437113855413,mari.marti47@gmail.com,+55-52-52264234,active,business,1995-02-02,Rio-de-Zhaneiro,portuguese,----------
5548,Marcos,Silva,1984-08-26,male,No,2874455667120134,marc.silva84@gmail.com,+55-06-06245411,active,business,2018-04-12,San_Paulo,portuguese,----------
5549,Pedro,Lima,1946-11-12,male,No,----------,pedr.lima46@gmail.com,+55-22-22014650,active,phyzical,2022-02-01,Salvador,portuguese,----------
5550,Lucas,Carvalho,1978-10-22,male,No,5067402174747364,luca.carva78@gmail.com,+55-07-07813527,active,phyzical,2016-10-29,Brasilia,portuguese,----------
5551,Carlos,Alves,1985-09-21,male,Yes,4636183175763612,carl.alves85@gmail.com,+55-01-01780286,inactive,phyzical,2009-11-17,San_Paulo,portuguese,2012-06-04
5552,Luiz,Lima,1941-05-27,male,No,0823471672166225,luiz.lima41@gmail.com,+55-27-27077134,active,phyzical,2017-12-03,Rio-de-Zhaneiro,portuguese,----------
5553,Francisco,Almeida,1961-12-13,male,No,3223741728537337,fran.almei61@gmail.com,+55-25-25734575,active,phyzical,2001-12-28,San_Paulo,portuguese,----------
5554,Antonio,Rodrigues,1991-02-04,male,No,7250130008272547,anto.rodri91@gmail.com,+55-51-51483073,active,phyzical,2015-06-19,Salvador,english,----------
5555,Marcos,Lima,1967-12-18,male,No,7148206103158052,marc.lima67@gmail.com,+55-30-30386128,inactive,business,1998-05-19,Rio-de-Zhaneiro,portuguese,2014-01-09
5556,Aline,Costa,1984-04-01,female,No,7441731577775002,alin.costa84@gmail.com,+55-77-77845226,active,business,2018-06-10,San_Paulo,portuguese,----------
5557,Franciska,Almeida,2000-07-27,female,Yes,3014128806032717,fran.almei0@gmail.com,+55-38-38664567,active,phyzical,2022-01-23,San_Paulo,english,----------
5558,Marcia,Silva,1965-02-19,female,No,0516521427231106,marc.silva65@gmail.com,+55-24-24113323,active,phyzical,2006-08-13,San_Paulo,portuguese,----------
5559,Franciska,Cardoso,1981-05-09,female,No,4437680724440436,fran.cardo81@gmail.com,+55-74-74473474,active,phyzical,2000-02-21,Salvador,portuguese,----------
5560,Luiz,Alves,1987-03-23,male,No,0628642670482368,luiz.alves87@gmail.com,+55-80-80626310,active,business,2009-07-26,San_Paulo,portuguese,----------
5561,Aline,Pereira,1971-05-15,female,No,----------,alin.perei71@gmail.com,+55-03-03224163,active,phyzical,2022-02-22,Fortalesa,portuguese,----------
5562,Aline,Alves,1947-06-18,female,No,8266383333105043,alin.alves47@gmail.com,+55-62-62811481,active,business,2012-11-14,San_Paulo,portuguese,----------
5563,Jose,Sousa,1978-05-26,male,No,6525425724370731,jose.sousa78@gmail.com,+55-66-66458126,active,phyzical,2008-11-07,San_Paulo,portuguese,----------
5564,Andriana,Rodrigues,1981-08-18,female,No,8274867436348311,andr.rodri81@gmail.com,+55-68-68260817,active,business,2016-07-04,San_Paulo,portuguese,----------
5565,Jose,Gomes,1973-01-31,male,No,3374667587470665,jose.gomes73@gmail.com,+55-87-87628531,active,phyzical,2013-12-25,Fortalesa,portuguese,----------
5566,Maria,Costa,1994-02-09,female,No,8761275477826751,mari.costa94@gmail.com,+55-86-86831337,active,phyzical,2018-05-21,San_Paulo,portuguese,----------
5567,Aline,Almeida,1999-05-05,female,No,4136365131348675,alin.almei99@gmail.com,+55-56-56306416,active,phyzical,2019-12-14,Rio-de-Zhaneiro,english,----------
5568,Paulo,Cardoso,1974-04-06,male,No,7786222158116455,paul.cardo74@gmail.com,+55-57-57342188,inactive,phyzical,2006-09-25,Brasilia,english,2020-01-13
5569,Maria,Cardoso,1989-10-07,female,Yes,2705438618817156,mari.cardo89@gmail.com,+55-56-56636468,active,phyzical,2022-01-14,Salvador,portuguese,----------
5570,Antonio,Sousa,2002-07-14,male,No,5785050065282806,anto.sousa2@gmail.com,+55-55-55517635,active,business,2020-10-17,San_Paulo,portuguese,----------
5571,Antonio,Ferreira,1973-09-12,male,No,----------,anto.ferre73@gmail.com,+55-30-30408755,inactive,phyzical,2012-04-26,Salvador,portuguese,2019-01-20
5572,Lucas,Lima,1972-03-27,male,No,3874570618551104,luca.lima72@gmail.com,+55-55-55202807,active,phyzical,2000-05-27,Rio-de-Zhaneiro,portuguese,----------
5573,Fernanda,Pereira,1943-06-17,female,No,----------,fern.perei43@gmail.com,+55-34-34007811,inactive,phyzical,2000-07-31,Rio-de-Zhaneiro,portuguese,2012-08-09
5574,Antonia,Carvalho,1985-01-30,female,No,5887668581554572,anto.carva85@gmail.com,+55-53-53338344,active,phyzical,2006-01-31,Brasilia,english,----------
5575,Lucas,Sousa,1960-07-06,male,No,----------,luca.sousa60@gmail.com,+55-38-38427312,inactive,phyzical,2006-03-26,Fortalesa,portuguese,2015-05-28
5576,Paulo,Araujo,1983-11-14,male,No,7637802138400584,paul.arauj83@gmail.com,+55-71-71611672,active,phyzical,2017-12-22,San_Paulo,portuguese,----------
5577,Joao,Ferreira,1965-03-01,male,No,0403656370128615,joao.ferre65@gmail.com,+55-63-63121312,inactive,business,1997-10-19,San_Paulo,portuguese,2020-10-26
5578,Lucas,Ribeiro,1995-02-20,male,Yes,8002684432631114,luca.ribei95@gmail.com,+55-20-20118733,active,phyzical,2019-10-27,Salvador,english,----------
5579,Marcia,Sousa,1982-11-26,female,No,----------,marc.sousa82@gmail.com,+55-47-47636262,active,phyzical,2022-01-27,San_Paulo,portuguese,----------
5580,Marcos,Pereira,1979-05-16,male,No,2162327548327030,marc.perei79@gmail.com,+55-22-22287417,active,phyzical,2016-01-29,Rio-de-Zhaneiro,portuguese,----------
5581,Francisco,Cardoso,1972-08-18,male,No,----------,fran.cardo72@gmail.com,+55-34-34465165,active,phyzical,2000-05-29,Salvador,portuguese,----------
5582,Fernanda,Alves,1996-04-26,female,No,8716451472104503,fern.alves96@gmail.com,+55-88-88110818,active,business,2015-01-10,San_Paulo,english,----------
5583,Maria,Melo,1970-10-29,female,No,5501526576651278,mari.melo70@gmail.com,+55-67-67001261,active,phyzical,1999-02-27,San_Paulo,portuguese,----------
5584,Franciska,Ribeiro,1949-03-05,female,No,6400428328642568,fran.ribei49@gmail.com,+55-01-01588505,active,phyzical,2001-03-02,San_Paulo,english,----------
5585,Ana,Ribeiro,1968-12-28,female,No,----------,ana.ribei68@gmail.com,+55-33-33478732,active,phyzical,2011-05-25,Rio-de-Zhaneiro,portuguese,----------
5586,Antonia,Costa,1988-07-28,female,No,7503751644123564,anto.costa88@gmail.com,+55-76-76270557,active,phyzical,2018-05-28,San_Paulo,english,----------
5587,Paulo,Ribeiro,1969-01-09,male,No,5222654076180055,paul.ribei69@gmail.com,+55-08-08702381,active,phyzical,2000-05-24,Brasilia,portuguese,----------
5588,Aline,Ribeiro,1964-09-08,female,No,3444388585522204,alin.ribei64@gmail.com,+55-16-16021375,active,business,2009-06-24,Fortalesa,english,----------
5589,Lucas,Carvalho,1987-09-07,male,No,2011652027053212,luca.carva87@gmail.com,+55-32-32141728,active,phyzical,2016-04-21,Rio-de-Zhaneiro,portuguese,----------
5590,Juliana,Carvalho,1961-01-20,female,No,1583053082200485,juli.carva61@gmail.com,+55-68-68447060,inactive,phyzical,2011-06-06,Brasilia,english,2021-11-18
5591,Fernanda,Gomes,1996-05-19,female,Yes,4501563204120611,fern.gomes96@gmail.com,+55-21-21708532,active,phyzical,2019-10-13,Brasilia,portuguese,----------
5592,Ana,Silva,1969-11-05,female,No,6156832304764005,ana.silva69@gmail.com,+55-03-03106084,active,business,2021-11-12,Salvador,portuguese,----------
5593,Pedro,Martins,1984-02-22,male,Yes,7488500184013263,pedr.marti84@gmail.com,+55-80-80305581,active,phyzical,2010-09-13,Salvador,portuguese,----------
5594,Marcos,Santos,1984-11-29,male,No,4477248185486010,marc.santo84@gmail.com,+55-52-52254734,active,business,2018-11-26,San_Paulo,portuguese,----------
5595,Maria,Costa,1980-03-04,female,No,----------,mari.costa80@gmail.com,+55-31-31485353,active,phyzical,2014-12-22,Salvador,english,----------
5596,Luiz,Santos,1975-11-26,male,No,----------,luiz.santo75@gmail.com,+55-26-26582622,inactive,phyzical,2001-05-11,San_Paulo,portuguese,2017-10-25
5597,Luiz,Melo,1960-11-08,male,No,2171032713827133,luiz.melo60@gmail.com,+55-67-67422054,inactive,phyzical,2009-06-16,Brasilia,portuguese,2014-08-19
5598,Franciska,Rodrigues,1970-11-29,female,No,----------,fran.rodri70@gmail.com,+55-67-67521057,active,business,2021-09-02,Salvador,english,----------
5599,Maria,Martins,1982-11-15,female,No,1301383341333623,mari.marti82@gmail.com,+55-60-60637723,inactive,phyzical,2011-02-24,Rio-de-Zhaneiro,english,2019-01-27
5600,Jose,Carvalho,1974-02-16,male,No,7127307668722602,jose.carva74@gmail.com,+55-14-14804088,active,phyzical,1997-09-01,Fortalesa,portuguese,----------
5601,Pedro,Santos,1973-02-15,male,No,0000452164558751,pedr.santo73@gmail.com,+55-57-57754471,active,phyzical,2022-01-22,San_Paulo,portuguese,----------
5602,Maria,Alves,1975-08-03,female,No,----------,mari.alves75@gmail.com,+55-65-65534350,active,business,2013-03-23,Salvador,english,----------
5603,Luiz,Cardoso,1992-07-20,male,Yes,5171388168311348,luiz.cardo92@gmail.com,+55-30-30881232,active,phyzical,2010-08-22,Brasilia,portuguese,----------
5604,Francisco,Araujo,1946-02-19,male,No,8300380571117613,fran.arauj46@gmail.com,+55-32-32083275,active,phyzical,2010-10-20,Rio-de-Zhaneiro,portuguese,----------
5605,Jose,Araujo,1997-08-17,male,No,----------,jose.arauj97@gmail.com,+55-62-62254630,active,phyzical,2019-03-03,Salvador,portuguese,----------
5606,Joao,Ferreira,2002-05-09,male,Yes,----------,joao.ferre2@gmail.com,+55-88-88446502,active,business,2021-01-29,San_Paulo,portuguese,----------
5607,Joao,Santos,2000-11-18,male,Yes,2383856466865521,joao.santo0@gmail.com,+55-85-85113840,active,phyzical,2020-12-27,San_Paulo,portuguese,----------
5608,Carlos,Cardoso,1964-11-16,male,No,2154225487104520,carl.cardo64@gmail.com,+55-04-04451612,inactive,phyzical,2009-07-02,Salvador,english,2018-12-06
5609,Aline,Oliveira,1987-01-03,female,Yes,8235400846681754,alin.olive87@gmail.com,+55-82-82508116,active,business,2009-03-14,San_Paulo,portuguese,----------
5610,Joao,Lima,1972-08-12,male,No,----------,joao.lima72@gmail.com,+55-70-70233573,active,phyzical,2015-04-21,Salvador,portuguese,----------
5611,Paulo,Ferreira,2003-03-06,male,Yes,----------,paul.ferre3@gmail.com,+55-64-64238772,active,phyzical,2021-08-27,Brasilia,portuguese,----------
5612,Aline,Costa,1977-03-30,female,No,2782280834383168,alin.costa77@gmail.com,+55-02-02685377,active,phyzical,2021-11-24,Salvador,portuguese,----------
5613,Ana,Rodrigues,1983-02-06,female,No,----------,ana.rodri83@gmail.com,+55-32-32416702,active,phyzical,2022-02-17,Rio-de-Zhaneiro,english,----------
5614,Paulo,Araujo,1980-12-17,male,No,4726172083527472,paul.arauj80@gmail.com,+55-53-53033454,active,phyzical,2017-10-18,Brasilia,english,----------
5615,Marcia,Pereira,1994-11-07,female,No,----------,marc.perei94@gmail.com,+55-07-07555805,active,phyzical,2014-01-17,San_Paulo,english,----------
5616,Antonia,Lima,2001-08-01,female,No,2585250638451115,anto.lima1@gmail.com,+55-88-88651754,active,phyzical,2021-02-07,Brasilia,portuguese,----------
5617,Ana,Silva,1985-03-19,female,No,0370412028165278,ana.silva85@gmail.com,+55-82-82466880,active,phyzical,2009-09-29,Salvador,english,----------
5618,Francisco,Oliveira,1993-04-30,male,No,4206510706175032,fran.olive93@gmail.com,+55-50-50624612,active,phyzical,2018-12-28,San_Paulo,english,----------
5619,Francisco,Alves,1998-06-26,male,Yes,0603820687833622,fran.alves98@gmail.com,+55-32-32115737,active,business,2021-12-15,San_Paulo,portuguese,----------
5620,Lucas,Costa,1977-03-14,male,No,3280555081772246,luca.costa77@gmail.com,+55-85-85734646,active,phyzical,1999-10-06,Brasilia,portuguese,----------
5621,Antonio,Lima,1957-09-13,male,No,6770154234170845,anto.lima57@gmail.com,+55-68-68024142,active,phyzical,1995-12-29,San_Paulo,portuguese,----------
5622,Franciska,Rodrigues,1995-06-28,female,Yes,7528847883042303,fran.rodri95@gmail.com,+55-41-41314872,active,phyzical,2014-05-05,Rio-de-Zhaneiro,portuguese,----------
5623,Carlos,Cardoso,1948-06-17,male,No,7484341285645053,carl.cardo48@gmail.com,+55-72-72556808,active,phyzical,2016-07-02,Fortalesa,portuguese,----------
5624,Patricia,Cardoso,1980-08-15,female,No,----------,patr.cardo80@gmail.com,+55-00-00240856,active,phyzical,1998-02-22,Rio-de-Zhaneiro,portuguese,----------
5625,Joao,Araujo,1966-06-12,male,No,----------,joao.arauj66@gmail.com,+55-23-23782460,active,phyzical,2011-05-08,San_Paulo,portuguese,----------
5626,Antonia,Carvalho,1976-06-14,female,No,4238116857556821,anto.carva76@gmail.com,+55-08-08215108,active,phyzical,2017-08-11,Rio-de-Zhaneiro,portuguese,----------
5627,Jose,Melo,1991-08-28,male,No,8581843701245360,jose.melo91@gmail.com,+55-65-65864016,active,phyzical,2009-03-04,Fortalesa,portuguese,----------
5628,Ana,Ferreira,2000-06-13,female,No,7884022130505805,ana.ferre0@gmail.com,+55-05-05511570,active,phyzical,2022-01-05,San_Paulo,portuguese,----------
5629,Joao,Almeida,1982-04-24,male,No,----------,joao.almei82@gmail.com,+55-10-10117711,active,phyzical,2014-12-14,Rio-de-Zhaneiro,english,----------
5630,Juliana,Santos,1997-09-15,female,No,2248215844712510,juli.santo97@gmail.com,+55-32-32786861,active,phyzical,2016-09-19,San_Paulo,english,----------
5631,Francisco,Ribeiro,1998-06-28,male,Yes,7754413482845406,fran.ribei98@gmail.com,+55-37-37651475,active,business,2021-07-20,Salvador,english,----------
5632,Andriana,Lima,1952-01-21,female,No,2217420761681834,andr.lima52@gmail.com,+55-87-87452351,active,phyzical,1999-02-01,Salvador,portuguese,----------
5633,Paulo,Cardoso,1957-05-16,male,No,4382856228104570,paul.cardo57@gmail.com,+55-87-87522818,inactive,business,2008-04-22,Rio-de-Zhaneiro,portuguese,2020-07-08
5634,Marcia,Rodrigues,1979-01-29,female,No,----------,marc.rodri79@gmail.com,+55-35-35362073,active,phyzical,2020-06-13,Brasilia,portuguese,----------
5635,Maria,Cardoso,1988-09-03,female,No,----------,mari.cardo88@gmail.com,+55-37-37016604,inactive,phyzical,2009-03-11,Salvador,portuguese,2022-01-01
5636,Ana,Pereira,1968-12-10,female,No,3488323430702061,ana.perei68@gmail.com,+55-45-45135258,active,phyzical,2004-11-03,San_Paulo,english,----------
5637,Pedro,Pereira,1992-07-28,male,No,3487883757050102,pedr.perei92@gmail.com,+55-75-75085882,active,phyzical,2019-03-28,Brasilia,portuguese,----------
5638,Jose,Araujo,1988-09-03,male,Yes,8748481716363630,jose.arauj88@gmail.com,+55-71-71467311,active,phyzical,2022-02-11,San_Paulo,portuguese,----------
5639,Jose,Gomes,1969-01-14,male,No,----------,jose.gomes69@gmail.com,+55-01-01718621,active,phyzical,2006-02-13,San_Paulo,portuguese,----------
5640,Pedro,Carvalho,1977-06-24,male,No,0542836866103233,pedr.carva77@gmail.com,+55-37-37387156,active,phyzical,1997-01-14,Fortalesa,portuguese,----------
5641,Francisco,Ferreira,1985-01-15,male,Yes,0341621584333278,fran.ferre85@gmail.com,+55-25-25475001,active,phyzical,2013-11-30,San_Paulo,portuguese,----------
5642,Antonia,Alves,1968-07-30,female,No,6705670881803877,anto.alves68@gmail.com,+55-23-23470821,active,phyzical,2022-01-25,Rio-de-Zhaneiro,portuguese,----------
5643,Paulo,Carvalho,2002-07-22,male,Yes,3503182311501025,paul.carva2@gmail.com,+55-45-45712881,active,phyzical,2022-02-14,San_Paulo,portuguese,----------
5644,Pedro,Sousa,1961-06-04,male,No,8686564871014463,pedr.sousa61@gmail.com,+55-26-26813272,active,phyzical,2001-04-21,Rio-de-Zhaneiro,portuguese,----------
5645,Maria,Carvalho,2001-06-17,female,Yes,7862865267275223,mari.carva1@gmail.com,+55-13-13028655,active,business,2022-01-05,San_Paulo,portuguese,----------
5646,Aline,Silva,1979-09-28,female,No,1172381040705086,alin.silva79@gmail.com,+55-16-16805475,active,phyzical,1998-11-05,San_Paulo,portuguese,----------
5647,Pedro,Barbosa,1982-06-21,male,No,----------,pedr.barbo82@gmail.com,+55-28-28344213,active,phyzical,2001-06-18,San_Paulo,portuguese,----------
5648,Jose,Santos,1995-07-22,male,Yes,0116362668446074,jose.santo95@gmail.com,+55-15-15068800,active,phyzical,2015-07-15,Rio-de-Zhaneiro,portuguese,----------
5649,Marcos,Costa,1972-05-24,male,No,2746045222526142,marc.costa72@gmail.com,+55-77-77110305,active,phyzical,2011-11-22,Brasilia,english,----------
5650,Francisco,Gomes,1992-11-05,male,Yes,1244438343830447,fran.gomes92@gmail.com,+55-84-84528310,active,phyzical,2021-11-02,Rio-de-Zhaneiro,portuguese,----------
5651,Franciska,Costa,1996-07-07,female,Yes,2064117873143388,fran.costa96@gmail.com,+55-50-50264850,active,phyzical,2020-09-25,Brasilia,portuguese,----------
5652,Andriana,Carvalho,1976-12-09,female,No,4551250348671868,andr.carva76@gmail.com,+55-20-20747362,active,phyzical,2008-08-03,Rio-de-Zhaneiro,portuguese,----------
5653,Juliana,Oliveira,1975-06-10,female,No,7207248643321255,juli.olive75@gmail.com,+55-82-82681387,inactive,business,2006-04-19,Rio-de-Zhaneiro,portuguese,2011-03-16
5654,Maria,Ribeiro,1993-02-16,female,Yes,5208232215665150,mari.ribei93@gmail.com,+55-10-10781555,active,phyzical,2011-06-19,San_Paulo,english,----------
5655,Carlos,Lima,1981-02-19,male,No,4884781636721668,carl.lima81@gmail.com,+55-78-78037001,active,phyzical,2021-04-10,San_Paulo,portuguese,----------
5656,Patricia,Almeida,1984-06-13,female,No,8185436180660200,patr.almei84@gmail.com,+55-78-78267363,inactive,phyzical,2008-07-29,Rio-de-Zhaneiro,portuguese,2016-03-14
5657,Andriana,Cardoso,1983-08-05,female,No,----------,andr.cardo83@gmail.com,+55-44-44884057,active,phyzical,2004-03-09,Brasilia,portuguese,----------
5658,Antonia,Oliveira,1990-05-08,female,No,5252075352704402,anto.olive90@gmail.com,+55-53-53362687,active,phyzical,2012-01-16,San_Paulo,portuguese,----------
5659,Franciska,Santos,1995-10-29,female,No,7523108747303751,fran.santo95@gmail.com,+55-00-00235585,active,business,2017-01-14,Salvador,portuguese,----------
5660,Maria,Almeida,1998-12-25,female,No,7267364608115818,mari.almei98@gmail.com,+55-23-23768644,active,phyzical,2022-01-14,Rio-de-Zhaneiro,portuguese,----------
5661,Jose,Santos,1967-11-10,male,No,----------,jose.santo67@gmail.com,+55-83-83037752,active,business,2000-09-28,Rio-de-Zhaneiro,portuguese,----------
5662,Marcia,Ferreira,1999-11-21,female,No,----------,marc.ferre99@gmail.com,+55-31-31120304,active,phyzical,2017-07-25,San_Paulo,english,----------
5663,Fernanda,Martins,1989-06-13,female,Yes,6366770716674248,fern.marti89@gmail.com,+55-72-72717301,active,phyzical,2007-02-20,Brasilia,portuguese,----------
5664,Maria,Cardoso,1959-01-09,female,No,8230126566255560,mari.cardo59@gmail.com,+55-63-63050002,active,phyzical,2008-03-06,Rio-de-Zhaneiro,portuguese,----------
5665,Ana,Ferreira,1949-03-07,female,No,5521538774372665,ana.ferre49@gmail.com,+55-10-10758111,inactive,phyzical,2001-05-23,Rio-de-Zhaneiro,portuguese,2020-07-17
5666,Aline,Gomes,1975-12-07,female,No,8001525358713675,alin.gomes75@gmail.com,+55-60-60545256,active,phyzical,2003-01-06,Salvador,portuguese,----------
5667,Juliana,Gomes,1985-08-12,female,No,1440230636738531,juli.gomes85@gmail.com,+55-32-32587636,active,phyzical,2007-02-19,Rio-de-Zhaneiro,portuguese,----------
5668,Joao,Almeida,1978-04-10,male,No,8027134174466475,joao.almei78@gmail.com,+55-66-66507235,active,phyzical,2009-11-12,San_Paulo,portuguese,----------
5669,Maria,Almeida,1982-11-20,female,No,6040662524850132,mari.almei82@gmail.com,+55-83-83653845,active,phyzical,2013-05-07,Rio-de-Zhaneiro,portuguese,----------
5670,Andriana,Barbosa,2003-07-08,female,Yes,0108458585286845,andr.barbo3@gmail.com,+55-44-44873870,active,phyzical,2021-08-03,San_Paulo,portuguese,----------
5671,Fernanda,Martins,1975-10-14,female,No,3786813152842267,fern.marti75@gmail.com,+55-04-04547786,active,business,1998-09-12,Salvador,portuguese,----------
5672,Aline,Sousa,1991-07-07,female,No,7147170011710550,alin.sousa91@gmail.com,+55-65-65180201,active,business,2021-08-22,Salvador,portuguese,----------
5673,Marcia,Carvalho,1981-04-12,female,No,5841667285766731,marc.carva81@gmail.com,+55-65-65720500,inactive,phyzical,2012-12-06,San_Paulo,english,2015-06-26
5674,Carlos,Silva,1995-03-28,male,Yes,----------,carl.silva95@gmail.com,+55-76-76000038,active,phyzical,2016-11-01,Rio-de-Zhaneiro,portuguese,----------
5675,Juliana,Araujo,1999-09-17,female,Yes,4072260840040143,juli.arauj99@gmail.com,+55-41-41608356,active,phyzical,2018-04-26,San_Paulo,english,----------
5676,Paulo,Alves,2001-07-13,male,No,2118518288566751,paul.alves1@gmail.com,+55-51-51643736,active,phyzical,2021-07-26,Rio-de-Zhaneiro,portuguese,----------
5677,Patricia,Santos,1995-05-13,female,No,----------,patr.santo95@gmail.com,+55-30-30621142,active,phyzical,2017-11-12,Rio-de-Zhaneiro,portuguese,----------
5678,Franciska,Lima,1958-03-22,female,No,7036627814778544,fran.lima58@gmail.com,+55-11-11213428,inactive,phyzical,1999-05-08,Salvador,portuguese,2002-05-29
5679,Marcia,Melo,1999-03-17,female,Yes,5502851507352152,marc.melo99@gmail.com,+55-16-16104062,active,business,2022-02-12,San_Paulo,portuguese,----------
5680,Franciska,Araujo,1965-02-20,female,No,2508247216426764,fran.arauj65@gmail.com,+55-31-31851848,active,phyzical,2003-08-08,San_Paulo,portuguese,----------
5681,Andriana,Ribeiro,1982-07-11,female,Yes,0876042545876613,andr.ribei82@gmail.com,+55-60-60474243,active,phyzical,2012-04-14,San_Paulo,portuguese,----------
5682,Ana,Pereira,1984-09-08,female,No,5585048743572205,ana.perei84@gmail.com,+55-65-65676480,active,phyzical,2003-06-05,Fortalesa,english,----------
5683,Luiz,Martins,1978-12-03,male,No,----------,luiz.marti78@gmail.com,+55-82-82857162,active,phyzical,2008-04-13,San_Paulo,portuguese,----------
5684,Paulo,Almeida,1982-02-24,male,No,3178707236566260,paul.almei82@gmail.com,+55-21-21575336,active,phyzical,2014-05-27,San_Paulo,portuguese,----------
5685,Luiz,Barbosa,1932-06-03,male,No,3533712178572737,luiz.barbo32@gmail.com,+55-37-37351326,inactive,phyzical,1997-02-22,San_Paulo,portuguese,2020-06-05
5686,Marcia,Martins,1953-05-22,female,No,4546775757705846,marc.marti53@gmail.com,+55-60-60003008,inactive,phyzical,2016-02-20,Rio-de-Zhaneiro,portuguese,2017-08-23
5687,Maria,Araujo,1976-05-28,female,No,3273170021074565,mari.arauj76@gmail.com,+55-37-37414330,active,phyzical,2012-05-01,Brasilia,english,----------
5688,Antonia,Almeida,1981-12-26,female,Yes,1526651606404588,anto.almei81@gmail.com,+55-37-37702024,active,phyzical,2013-05-25,Fortalesa,english,----------
5689,Antonia,Gomes,1994-09-01,female,No,8040140406440643,anto.gomes94@gmail.com,+55-47-47561646,active,phyzical,2014-05-18,Rio-de-Zhaneiro,english,----------
5690,Paulo,Araujo,1984-10-21,male,No,----------,paul.arauj84@gmail.com,+55-64-64000716,inactive,phyzical,2011-08-02,Rio-de-Zhaneiro,english,2018-11-07
